"V1" "V2" "V3" "V4"
"absolve" -1.09175422483804 -0.932938497586231 -0.213261024327034 1.20044723181346
"animate" -1.24739632291695 -0.195131461177945 -0.672040462068571 1.14611037188808
"annas" -2.20153071716092 0.432929974594465 2.51413063381731 0.612283575857907
"antidote" -1.43144575949306 -1.02073275276938 0.0413164586112409 0.665512288289335
"assaulted" -1.58706366213967 -1.34996038996312 0.00750809491758536 0.550231977914038
"bazley" -0.777305728970151 -1.8723030686455 0.247434502416528 0.881159330959224
"bearer" -1.51925952872827 -2.01446918433445 1.32622532313077 0.0620542517129539
"befall" -1.9334956886683 0.252767532368889 0.0983073136746247 1.53070105564702
"bellew" 0.0337506831444803 -1.96820656247598 0.32300705600291 1.70125002506234
"belt" -1.5441180668731 -0.901571419680129 0.979688335489762 1.09769183919907
"bowring" -0.614982041965157 -1.82540922098187 0.122704134241139 0.70712477083144
"briggs" -0.605982161642076 -2.35432006166509 -0.0232636713650818 0.814669032380992
"bushels" -2.24286297697095 -0.36336506187806 1.18773834971642 -1.13756306040088
"buyers" -1.84440623605597 -0.459413485559613 0.754828376795015 0.0504369617592588
"cabin" -1.33245204274589 -1.397089839002 0.986179244818806 -0.843701421634035
"capitalized" -1.22835032035295 -0.113092761253363 1.24809283943761 -1.04011524422655
"cavil" -0.982866541390302 -0.864935035969277 -0.0592602199635509 0.902306184132353
"celebrate" -1.66097641319729 -0.866415364594792 -0.928233755831387 0.74006428805848
"cheering" -1.15648468678785 -0.645727855285148 -0.486208449852456 1.73637016520859
"clique" -1.67208168785858 -0.886807668558976 -0.479592321349067 1.19384442010445
"confiscating" -2.178284058995 -0.121036059852392 0.0917565113500962 -0.377646234334962
"contradicting" -0.558756808371705 -1.75692392987567 -0.00181878182625365 1.25833475687602
"contradictions" -1.07690766185811 -0.753354830869098 -0.547321949054071 1.2037353974158
"contributors" -2.09928014478345 -0.483804002244083 0.358457975150241 -0.305779932080917
"contrivances" -1.67838724492867 -0.811013209573958 0.554062420982438 0.239754795865807
"crichton" -0.0889378738081699 -1.87594503557868 -0.461492739545204 1.35983292771921
"croydon" -0.97270372553472 -1.97996307541742 0.0876103551532342 0.520502099280236
"dancing" -1.81742848631567 -1.60404117350259 0.0842238631887115 -0.158271016536862
"deliverance" -1.38397438274208 -0.762205922863392 -0.512218620595316 1.375269765265
"dire" -1.61957770149076 0.298150259851335 0.2200296115347 0.935847833239094
"dungannon" -0.499908922765164 -2.94797270669611 -0.644618026316825 0.144995935596401
