"V1" "V2" "V3" "V4"
"acland" -0.195895483806312 -0.281526221184825 -1.42247278094067 1.00161997513284
"adams" -1.45808419954016 -0.485802203742358 -2.42952113795921 0.67259029630203
"aids" 0.695602179792205 0.264453110865271 -1.21657352021062 0.835444999551837
"ancestor" -0.562259240513379 -0.313969553543251 -1.38718448116727 1.43767362562341
"annuitants" 1.12024253957846 1.00654819676649 -1.60223777531586 -0.212540178721059
"beresford" -1.48734689805215 -0.625898355515307 -2.30486985933439 0.406402804326007
"betwixt" -0.0194525428213809 -0.162689117778511 -1.45142296003536 1.36343604288362
"boilers" 1.69329912294732 -0.95801402475568 -1.81145869692575 0.206609927425532
"bolster" 0.62931840006117 0.388919886395445 -0.926886653757964 1.22136134748487
"bonding" 1.54598513866171 -0.921328776414257 -1.03787810905248 0.555194592691735
"bugbear" 0.745460823597968 -0.15122467012919 -0.837964833335178 1.59422584583331
"burgh" 0.130821925953872 -0.34687198685955 -1.91106138205511 0.625181208086927
"burnings" 0.826063098430744 0.546779665988154 -0.952628122996334 1.81473153592382
"calumniated" -0.110509527025585 0.364049857106137 -1.22889570422854 1.38658193734483
"cards" 0.639004864684412 0.0993258680671379 -1.64342951741092 1.06100018474792
"cayley" 0.423337903661674 -1.03368192429294 -1.15249348751657 0.603626481465398
"challenging" -1.16758648362656 1.645020905923 -1.7096387713907 0.753648700131213
"chili" 1.65698004610705 -1.62230039174148 -1.0636425594922 1.15971690186102
"churchyards" 0.812216684728829 1.10495640003957 -2.12813009533506 0.233287870185645
"cleansing" 1.07222790093908 0.196545568878741 -2.45616991998075 -0.808891275630576
"companion" -0.836333189893828 0.182890398088442 -1.770393975573 1.25679403374187
"cottiers" 1.6024972613736 0.292129065440803 -1.30337656688356 0.406048311231862
"cresswell" -1.39147503963045 0.191114680490564 -1.44653173322213 0.57172274719342
"criminatory" -1.0562791194015 -0.705549461634902 -1.23784342049942 0.957945244870943
"cures" 0.902292078256818 0.337945684306997 -1.87693077578394 0.170749512347827
"dale" -0.391858687929004 -0.845496485756787 -1.95110242838083 -0.505192573166318
"dec" -0.126257394230678 -0.702028433591011 -1.82396919806672 -0.030361547972881
"demolished" 0.160051599183104 -0.282775744282984 -1.13680681471399 1.1369170623549
"deodands" 0.22634750686886 0.510416150587279 -1.77701184009475 0.334537656720221
"dependents" 0.57354089571595 0.425946338643088 -1.59824567761768 0.661622099453532
"despicable" 0.371660147475392 0.695333062486744 -1.2021842823736 2.09693124648187
"dispersion" 0.952494729108304 -0.379812059954676 -1.45464501231157 0.915254855236822
"downright" 0.264740183030237 0.475142928946104 -1.44490009637313 1.4314022683552
"dupes" 1.12231974817826 0.517969523620231 -1.28105428530652 1.31973006680796
"durst" 0.278219128785997 0.155979452500251 -1.09954468204235 0.8583345942274
