"V1" "V2" "V3" "V4"
"admire" 0.493016484632814 -0.14473201189039 0.850078323269021 1.28947397634684
"assassination" -0.286643025157134 0.117264862655044 0.333017209438249 2.01608906075569
"boer" -0.660292723085226 1.38647241285687 1.05754973826114 1.20871587685583
"breath" 0.393898516835696 -0.207919712687374 1.09643004136542 1.3187714168163
"brewer" -0.208460534644349 -0.236150492735713 0.0647843797078356 1.84131572087529
"candid" 0.32184190183731 -0.440974459081673 0.480618259052369 0.794185890921523
"cheered" 0.408945608768716 -0.423542858665966 1.3567020125745 1.34097302423024
"comparable" -0.655828757007716 -0.431770174990115 0.0015061680285282 0.890840265480112
"competing" -1.2839025513322 0.386347233412081 0.63249739877664 1.1246674334049
"corporations" 0.499418380242896 -0.242304570719104 -1.12472358840943 1.39794719458043
"cromwell" 1.2451568684873 0.1798972993725 1.33824949843046 1.6237264013054
"delegates" -0.624724928388547 0.319602227370758 0.732013459796009 0.987520525625094
"denunciation" 1.17017764753859 0.120455977148843 0.328897081682215 1.62577003823833
"depots" 0.384634264647424 2.25536476907813 0.543987273074594 0.711858143107398
"drunk" -0.622225186452861 0.193760359313411 0.207941669715551 2.57569935679758
"embodiment" 0.769983473012394 2.10898334412881 0.961806355748883 -0.380852506695594
"enlightened" -0.694760316677271 -0.633969523330676 0.166678720626732 1.17727428469206
"expansion" -1.05729808411849 -0.154314491103449 0.652077954994639 1.11105121740151
"fuller" 0.178618701506044 -0.203438448327184 0.0272066812729198 0.860863759336461
"hamilton" 0.594445654232801 0.770944199758938 0.158448654237891 1.65035961903977
"heaven" 0.298849875089679 -0.42725395435441 0.510973764556598 1.72667975557943
"impossibility" -0.0688847740877969 -0.170312299056726 0.534824555142287 0.939183146268437
"incur" -1.01676998052158 -0.100405746013114 -0.420334295560751 0.550904571796319
"indulge" 0.276216843975096 0.102294250730785 1.32505787176344 1.30635678820902
"instructive" 0.61036939414993 -0.250464732635226 1.26039749111556 0.720437435988781
"irritation" -0.367195582412714 -0.0631456132306811 0.535239199594486 1.26093714202515
"islington" -0.720452832738283 -0.371600021541409 -0.531567639752798 1.67679751804583
"lee" 0.687787235214514 0.988729323240223 1.30637768849799 1.09514032199448
"murphy" 1.61745058876558 0.883888598991935 -1.84151235409204 1.11447820453054
"navigation" -0.709464358749904 0.573186331420654 0.217619491705169 1.67982686113843
"newly" 1.37007662272147 0.316144664809349 0.0598782800625281 1.07705598053669
"patent" 0.0877127184530869 -0.152077938972861 0.361618926847013 1.43432198111359
"phrases" 0.266344744056827 -0.00781291876215317 1.02642217480236 1.40819062153127
"prejudiced" 0.286577300471916 0.450747470732715 0.421738499091943 1.04222725112326
"prize" 1.27287768977707 1.46439206558266 1.2582629102939 0.753291623189967
"reaches" 0.712854364495351 0.724705903514854 -0.347039648378321 0.238163635816355
"recurrence" 0.542676972376123 -0.415451904631683 0.334439740520104 1.42077104492441
"rubber" -1.5633027053628 0.500875385364698 -0.146548124392405 1.59058864470143
"sacrifices" -0.0179450452697768 0.29023781012801 0.360609284437072 0.919491450662199
"shetland" -1.05025031262758 -0.194719000383727 0.0836879349489475 1.88476084223142
"shots" 1.06836346977048 1.96143491565926 0.0692623204249398 1.81649990610577
"slaughtered" -0.889975505233588 0.538998086011668 -0.937596756277321 2.08223827031336
"surrounding" -0.360035316781252 0.345580737170633 -1.33872079533327 0.937920612581611
"switzerland" -1.00218234245934 -0.0684648294230368 0.953785115955992 1.27222644615277
"tries" 0.22078912256817 0.47114171555729 1.18341062778465 1.07434979565714
"troubles" 0.351172361794252 0.128661543624981 0.299981161356931 1.37127975149453
"untrue" 0.311338308172275 -0.21335363412318 0.564999462342461 1.37577847888191
"walter" 0.538495916089289 0.580432559008476 0.869385184926031 0.682125685985498
"advertisements" 0.617887602888343 -0.738359431948912 -0.478145929902742 1.8107259763854
"aggressive" 0.209918051035 1.13943198872434 1.98712282500474 0.660341049128599
"alcohol" -0.674517145727066 -0.667660474952828 -0.334443551277384 2.32486478440233
"allegation" 1.34835669762665 0.146995111204256 -0.342613026095101 0.675565753299032
"appealing" 0.527951978291911 -0.532761271260508 0.0918679231577601 0.50326895402798
"attractive" 0.0581654789115277 0.226053714204733 0.391687233892674 1.43753779255385
"bare" 0.193947029141116 -0.618373763140591 1.1127450218127 1.5122157791388
"charging" 0.273478130539365 0.248208933540584 -0.287792756540822 1.40302159161799
"clitheroe" 1.09866360683821 0.299099071736213 0.531323763603135 0.927484947249601
"correction" 0.220294962593085 -0.45773153027172 0.618688171720857 1.16647258739814
"cromer" 0.715193409667209 0.29993388535671 1.63922503509233 1.47429932431989
"decreasing" -1.07502696817573 0.611359398556208 0.0114423784395614 1.11243916827654
"departing" 0.697065558486464 -0.149455369766326 0.786939776359162 1.26434607167121
"destitution" 0.641237548875072 -0.0757564361184327 -0.310263915771885 1.48917634403291
"dissolved" 1.62343909227794 -0.584126430604197 -0.354879399253317 0.864959339449922
"englishman" -0.364045193294035 0.0592944687286103 0.0654535131611022 1.36199961216054
