"V1" "V2" "V3" "V4"
"abolitionists" -0.129274290459834 -0.926164430072034 -1.98555322658235 -0.077739541995459
"animadvert" -0.334101045095368 -0.662175394676982 -1.31332651353982 -0.0375491983100861
"ardour" -1.10060842270589 -0.954607310359679 -1.47153303820019 -0.118459282785101
"assimilated" 0.895193037156696 -0.158969009358104 -0.731609027244871 -0.446865471446675
"auspicious" -0.642634522515043 -0.539156623045572 -1.44609417381293 -0.508352994012548
"branded" 0.181155705908741 -1.06873960878844 -1.47381963750536 -0.475928390528267
"calne" 1.29080265225538 -1.56885056693688 -0.562217452487132 0.0148656263532666
"careless" -0.0462022887775806 -0.682999635233192 -1.30399648979713 -0.957173938397705
"cither" 0.110272071580536 -0.900195175775794 -0.822324092382823 -0.685816802611252
"coinage" -0.802700557082751 -0.278131568940739 -0.0457244142427386 -2.35526359910359
"companions" 0.391821913901444 -1.08874572841014 -1.24886286656479 -0.283023581919145
"complains" 0.097679064576109 -1.43408766162912 -0.353633394959628 -0.476975812357204
"conduce" -0.0874192226101342 0.28373342796117 -1.32862927580116 -0.380510831898819
"corroborated" -0.418277981053024 -1.62712152707467 -0.53867874135092 -0.520684144689514
"corroboration" -0.595826801093084 -0.923794893587787 -0.540216963337357 -0.447597144281867
"crowns" 1.46435543965142 0.314103090666866 -1.82704327687437 -0.546109095335795
"dantzic" 0.642752616310325 0.652203361448081 0.563628792511629 -3.26643565588266
"designate" -0.17962497598275 -1.32961489498583 -1.06955884290893 0.0539110420424666
"despised" 0.402331688654803 -0.432617354768152 -1.32932596195587 -0.484590500452797
"detailing" -0.623566876347391 -1.34270710238088 -0.47296997699666 -0.993355401875871
"detaining" -0.618980321268286 -1.68102731875116 -0.197708487355072 -0.662213668201934
"diffuse" -0.418721575580404 0.0244164622869975 -1.96925775255152 -0.375377987310586
"disabled" 0.345386044091355 -1.00202854254747 -1.17627325829894 -0.710687976432523
"disasters" -0.896826802340234 0.106214969054642 -1.21949895464575 -1.60180281180861
"disfranchising" 2.29716877010304 -0.894382448707055 0.0778774269056629 -0.050457559667373
"disproportionate" -0.320738424887971 -0.568886272399141 -0.425029730823059 -1.31580209406971
"domination" 0.285888215915254 -0.416343253656591 -1.70979791283683 0.984077938450851
"exporting" -0.652177834001896 0.836557198589457 -0.967294806733108 -1.66281138185426
"fittest" 0.073900912194113 -1.21599892982061 -0.535212799246265 -0.504482327343514
"functionary" -1.02971149934915 -1.32561288296146 -0.116211003050667 -0.789788096472722
"garbled" -0.429304981409462 -2.22716051033046 -0.143943725527334 -1.39221929260493
"hail" -0.370267885660529 -0.166525372860159 -1.58845938870296 -0.567749801847228
"halifax" 0.932231868106224 -0.991158078230967 -1.08728627023487 -0.965923602618331
"hospitals" 1.13970093368158 -0.330112011322669 -1.1162675122405 -1.20739042250114
"infringed" -0.0147671602727197 -0.84097936118104 -1.05882310850285 0.228601509333141
"insurgents" 0.501344983836524 -0.429779535785787 -1.34326198975071 -0.739575574722318
"intemperance" -1.22523942647593 -1.21617799514402 -1.62221694767653 0.524706260746963
"inviting" -0.265001654936689 -0.724401157931342 -0.855815723146911 -0.877914751037262
"jaw" -0.310960977222738 -0.937663701071566 -1.11244059653848 -0.432057253091853
"journeymen" 1.03189373386969 0.112707690531562 -1.00140569613635 -1.51002874220616
"leone" 0.798004532019142 -0.768284133211611 -1.23574665052997 -1.62662178652372
"manual" 0.801284794232822 -0.33415115548291 -0.785911724307615 -1.57486366049168
"masses" 0.142227375214819 -0.0329183130071997 -0.979399803076006 -1.1312981784869
"merchandise" 1.24492694028868 0.883130671677333 -1.1731555241272 -1.64001158088948
"mildness" -0.931095827530813 -1.09049061043215 -1.71057197401961 -0.201854985849976
"nefarious" -0.558170191929368 -0.436165000589019 -1.80710015172167 -0.542018471256648
"ordinance" 1.04332829068181 -0.751691653923003 -1.5869985081021 -0.358626691156185
"peculiarities" -0.0368493551410333 -0.486334740350632 -1.21895599520719 -0.531046674098593
"persuasions" 0.526856383523513 -0.233568644631223 -1.4836991432164 0.305732544295043
"physicians" 0.496279625642368 -1.03002702852009 -1.35092037835683 -0.316803920308402
"piracy" 0.23169455356092 -0.275053217240218 -1.02945864786305 -1.31056861952627
"profanation" 0.301785627009504 -1.04893260031401 -1.80576948243842 0.0310526659679466
"promptitude" -0.623186179780357 -1.21478608625777 -0.844704562103906 -0.406602151822081
"propagated" -0.407949473092466 -0.658529701279223 -1.68786840121138 -0.431490772109602
"proviso" -0.279255085650997 -1.05877022036968 -1.27152699898439 -0.45860403250794
"recompense" 0.34340848669157 -0.618999003396727 -0.233648888091566 -0.955288918682617
"reigning" 1.60918671585817 -0.792299897586974 -1.29341390955109 0.635607180315207
"rock" 0.0519607813479484 -0.375631300867084 -1.52102348118387 -0.0962508754171807
"ruins" 0.63177717556801 -0.34689719102599 -1.8489131348174 0.031283080546659
"spontaneous" -0.0414571175947429 -0.803787873020863 -1.20056657461041 -0.345811993019682
"stigmatized" -0.748301185570592 -1.13677064709983 -1.40854945926071 -0.337331436465612
"swelled" 0.174409544694994 -0.0844389517596357 -0.629337620823453 -1.86712063024003
"tamper" -1.36528017037 -0.343936588012389 -1.11132939213372 -0.818657312853637
"tavern" 1.63451433010736 -0.603729025705744 -0.522449926262871 -1.11956466615413
"testament" 0.421767207949765 -1.33858075754112 -1.16725437979897 -0.0803048656357335
"thornton" 1.06897430811755 -1.62789456999158 0.0765941253106789 -1.90025944348388
"threaten" -0.763587682437981 -0.209211330912563 -2.00075411562493 -0.224077165437887
"toll" 0.787469684907497 -0.470617790917036 -0.709889430905583 -1.63845795959828
"trespassing" -1.756474510052 -1.65845504104826 -0.775622114393809 -0.698247646188895
"unprofitable" -0.355629770598879 -0.55804865002817 -0.94594161475136 -1.597866999145
"waterloo" 1.24162417596881 -0.522462336725696 -2.06960628363766 -0.284027551207518
"wave" -0.189701434127502 -0.705148484421802 -0.917972644507815 -0.968618893766682
"wickedness" -1.2530632195348 -1.27592046920779 -1.64568479700385 -0.815020472607253
"woolwich" 2.08312074665449 -0.76500656018681 0.0783050997798276 -1.37933545922859
"workman" 0.773628415272625 -0.949564000503571 -0.489040254724961 -1.39225775778686
"abingdon" -0.253732463182929 -1.14559473133068 0.031517535849837 -1.61486256101412
"accompanying" -0.244242331065519 -0.399062370250637 -0.898676973404574 -0.635183936644757
"advertisement" 0.722563720501109 -1.00358469606046 -0.42445283089763 -1.43217653696793
"beloved" 0.00932906021997949 -0.784779570389156 -1.6932229717165 -0.151522421429254
"blank" 0.0530633892747447 -1.21942536674366 -0.594729847698884 -0.675449946814383
"bulwarks" 1.05296517914462 -0.171201641691547 -1.91444621350191 0.276009860229688
"calmness" -1.68584538487689 -1.14899349673736 -0.850740877932779 -0.199825493242669
"caroline" 1.27206496709136 -2.03487557521707 -0.388417278282772 0.16642013804293
"christmas" 0.454631096006249 -0.781481126087876 -0.238740365495473 -1.76982106062818
"coining" -0.644513318900459 -0.763295592976199 -0.0927359499940564 -1.76763094656454
"constituent" -0.0060742544473922 -0.463818127918831 -1.21392269817032 0.0933285340162009
"contradicting" -0.630291137632043 -1.80130145971944 0.195399180609882 -0.777758818498248
"cool" -1.53580931869492 -1.43708134315434 -0.965106091321472 -0.678885223811882
"councillors" 1.26070504207446 -1.68312278517839 -0.788516517176384 0.923745894625952
"diametrically" -1.2737988483387 -0.944740669285515 -0.750338682957646 -0.574864403356711
"distilleries" 0.738290301369067 0.724837632393537 -1.31787284115877 -1.64161704351178
"dynasty" 1.32250162528782 -0.201698944546019 -1.67200740943987 0.0541328723143548
"easier" -0.617126135834003 -0.563269617765009 -1.20179436141952 -0.977558997263226
"edict" 0.833206728119442 -0.762535918145939 -1.18800930146901 -0.949553130173922
"educating" 1.06379514791383 0.734540090159765 -1.72572246670145 -0.266625988874091
"emanate" -0.222922897045547 -0.820163437738834 -0.757703619939967 0.323478073242616
"encroachment" -0.229215534489984 -0.652722365833109 -1.71175610829387 0.238876479047147
"enmity" -0.324549800326837 -0.880103637582928 -1.41907397196662 -0.128631453950326
"firing" 0.0404375873238979 -1.27766140907016 -1.37149366696163 -0.549145225575954
"floor" 0.398212495084947 -1.13499789126432 -0.590235929855684 -1.17107254285592
"foresaw" -1.1398371802957 -0.596793971970895 -1.05145352814082 -0.6462771038721
"fort" 0.996509617676926 -0.858978028325533 -1.1274334258324 -0.95915708603055
"frigate" 1.16537003024561 -0.456900171958916 -1.83902208158793 -0.793110724994085
"gratuitously" -0.30753876734343 -0.652447267396725 -0.773671946539382 -0.98155197894211
"gunpowder" 0.656654960451149 0.107676429092968 -1.77356851799552 -1.67454739175185
"headed" 0.681860205565276 -0.996255989307251 -0.917360778326723 -0.502953277114622
"hiring" 0.263029613503793 -0.331304480014418 -1.39941755734771 -1.26636160396521
"ho" 0.102376219375694 -1.1258985279231 -0.704662492820317 -0.560581670888185
"hoping" -1.08487235634633 -0.846681877099315 -0.789224660334308 -0.539884330631227
"hulton" 1.3987908646823 -1.92988494016966 -0.423143090323344 -0.558784929903447
"identical" -0.097629299935545 -0.809197332948976 -0.718183440950802 -0.660993327129764
"inclusive" 0.910625774821943 0.0388024573949878 -0.528988007663834 -1.6493794726008
"indiscretion" -0.951334848538325 -1.42008073213374 -1.27071051098316 -0.275795696963249
"jobs" 0.25998833441892 -0.701828846779619 -0.798087360886401 -1.52085079647999
"jurymen" 1.17267498381493 -1.84595175375172 0.197151390362908 -0.644116573796125
"loaf" 0.0476520909597649 -1.05720393619543 -0.298165014242604 -2.67390211895666
"ma" -0.33088760323092 -1.16818937788787 -0.379897334821517 -1.04192836460496
"magnanimity" -1.04772227415386 -1.02411035357244 -1.72832091141337 0.102454784113678
"menaces" -0.49810460158157 -0.724461680869045 -1.67572899136895 -0.296808247699617
"monopolies" 0.12741817891249 0.243361859476374 -1.48697770823204 -0.328811974987247
"navarin" 1.52295890492543 -1.05971278778315 -1.83055338457487 0.307765339484441
"oldest" 0.542078152699362 -1.01379268271536 -1.5050454610317 0.105886006613363
"oppress" -0.711917887367711 -0.364750133523678 -1.39180998662506 -0.766912721999739
"outrageous" -0.640680460174465 -1.31587043526568 -1.17435935008929 -0.100617670485297
"outstanding" 0.905890969026655 -0.152092673088622 0.699213130616799 -1.87671423766214
"palatable" -0.282656662287472 -0.727124988011144 -1.28835094122598 -0.233011556438219
"philosopher" -0.928921499631932 -1.10841669556878 -1.32975627095049 -0.394751312761185
"polling" 1.83959475192075 -1.02399856782339 0.141046455113008 -0.868082472195821
"precision" -0.450715267401849 -1.0044701159666 -0.6511804170612 -1.3251628554269
"preston" 0.476341268179089 -1.41180032905408 0.433879566439182 -1.23278418226717
"purported" 0.332442209662488 -1.11532306519486 0.0375666961608181 -0.74652456643767
"qui" 0.182763833667238 -1.66645269752599 -2.19348641243923 -1.03249606875013
"recede" -0.913074854026958 -0.956206260520686 -0.968206362381128 -0.710270781772508
