"V1" "V2" "V3" "V4"
"absorbing" 0.592427986919466 -0.642009267779241 -1.44142275442219 -0.482380664809298
"abusing" 0.976628504176281 -0.411149947951612 -0.196172284161863 -1.29723868981868
"adumbrated" 1.16112022395142 -0.545391156719623 -0.0308816324327314 -1.20824135466035
"afghans" 0.941809941639183 -1.81594359596865 0.596274173014993 -1.33940476867761
"amity" 1.11672851055094 -1.41039197134864 -0.579988380800069 -0.410357698869197
"annexing" 0.892261864738466 -2.02474496844912 0.185590530404599 -1.01214887936237
"appreciates" 1.25888866473385 -1.00931899783789 -0.320846074045188 -1.1486995033555
"ardently" 1.65617462025709 0.0222617119220283 0.406608544718311 -0.778358630988208
"averaging" 0.194970569721925 -0.540240846787173 -1.69779076726601 -0.562181081704121
"bandsmen" -0.102248075389717 -0.806049483321601 -0.589275901844467 -2.07219622040183
"barges" -0.231986580427672 -1.32729986769832 -0.944759317279402 -1.31178571878198
"bawnboy" -0.285957861385755 1.93256876692451 -1.39652442742112 -1.47788027904202
"behindhand" 0.151161139404086 -0.797419657923267 -1.11403298122373 -0.90222970630982
"ber" 1.02374438517486 -0.495235103015104 -0.63670341938781 -2.19421135322748
"brakes" -1.24407108392882 -2.14218049038816 -0.74737804538054 -1.06094939260342
"breeder" -0.251059284013054 -1.50054480915145 -1.6696349059425 -0.504240636467477
"buckinghamshire" 0.267889523120005 0.864489373340019 -1.38906950280667 -1.16171711408814
"bulwark" 1.30850462018092 -1.6017494097695 -0.00514949938476603 -0.835818615218046
"buoy" -0.106865957905437 -0.568002232043275 -1.59352615807534 -1.76559685039309
"burgher" 0.915839930987917 -0.583273844715346 -0.354410119677531 -1.4764921007553
"burmese" -0.986529096736504 -2.27064910765992 -0.384721054145315 -1.05066218795477
"burnett" -0.358194761324683 -0.145938315735396 -0.612124165587561 -1.45101036748765
"categorically" 0.677067544623754 -0.159672498182474 -0.238161794046181 -1.53328668774443
"cave" 0.833742017451983 0.0132614686754473 -0.122851915468993 -2.03261682464388
"chapters" 1.55435047468656 0.0201141581312878 -0.702256879091496 -1.87796136563707
"clamouring" 0.948479815855755 -1.00371774117415 -0.504053129436911 -0.734670446346757
"cock" 1.0012700581948 -1.16467167988896 -0.472768118411139 -1.52902942264081
"coercing" 1.6097815597877 -0.790240768854699 -0.0387979212980452 -0.635702854139057
"combatants" 0.71485087646149 -0.874999561199097 -0.533162450022055 -2.10919479697094
"connivance" 1.08048115191123 -0.171171788007202 -0.254421070042768 -1.56914387974891
"cornwallis" -0.286650513897471 0.194544306944293 -0.469702942263109 -2.38708300207362
"cram" 1.03668037190852 -0.262072712399289 -1.1815152822076 -0.915869191321656
"cruising" -1.15049581962929 -1.83846762435058 -0.216803227614152 -0.876618305861209
