"V1" "V2" "V3" "V4"
"absorbing" 1.12511792940118 0.68106468648817 1.19164448618146 -0.0271807365136759
"abusing" 0.215419699217619 0.871601731462639 0.9982236319949 -1.16102636380082
"adumbrated" -0.0609434504205492 0.928198635912719 1.04659069644623 -1.21241875186541
"afghans" -0.927987879834253 1.99233547922262 1.03159266682012 -0.810267969700135
"amity" 0.0208301759204538 1.13530704208461 1.63576160701227 0.00168092529043944
"annexing" -0.656720132335771 1.96576411689747 1.2728160834687 -0.335353554867807
"appreciates" 0.0411775565096301 1.24435449010431 1.40797551492418 -0.924925811793962
"ardently" -0.533666075095879 0.145180722826395 1.1166083150365 -1.43060330035355
"averaging" 1.52576303319691 0.792219732036735 0.95439850021423 0.114908771768104
"bandsmen" 0.935039847588934 1.82656766696456 0.221041514054521 -1.06356428315809
"barges" 0.827299599836735 1.94526507969329 0.401509566244655 -0.143824782200945
"bawnboy" 2.2496545039888 -0.533555424625917 -0.652446142710881 -1.47671991267188
"behindhand" 1.03107017811826 1.18472542570499 0.713665284956659 -0.185877519917064
"ber" 0.725879204983833 1.51983501998082 0.913318967904899 -1.73819949390712
"brakes" 0.605948583678899 2.68171686866114 -0.169510253323329 0.810319867282089
"breeder" 1.0982011323646 1.64731800436375 0.966110648129027 0.707731702984568
"buckinghamshire" 1.74679871922453 0.0474994326461867 0.242709744439117 -1.03394544544717
"bulwark" -0.512895466430607 1.50250622839529 1.5622160772688 -0.473642170818011
"buoy" 1.76544008360459 1.57141068887051 0.486758149089474 -0.698248851322173
"burgher" 0.346302524910573 1.14656199842794 0.938676428711538 -1.20996343400871
"burmese" 0.235686042297399 2.64047595166729 -0.0129526488866721 0.610023214945274
"burnett" 0.996417271452306 1.09160626558743 -0.194509058889197 -0.819305792156243
"categorically" 0.424468024419817 0.933530574563991 0.576079420423021 -1.36083690094857
"cave" 0.428237805076518 0.992853961657666 0.533364666457007 -1.88184242311422
"chapters" 0.799562588723064 0.736888641525875 1.19373757401509 -2.04783222683957
"clamouring" 0.180827311013072 1.05239127511598 1.24897288065756 -0.4129393573258
"cock" 0.327694869547084 1.59819107050585 1.15917285055133 -0.987813697248924
"coercing" -0.378800018384256 0.653109251110729 1.62131134193981 -0.823891690669977
"combatants" 0.702050910493943 1.67874801935048 1.12437093317616 -1.26186367048668
"connivance" 0.404409112463946 0.740245635061973 1.09737367118813 -1.44448299691438
"cornwallis" 1.17334297674437 1.4219188304279 -0.451324674075857 -1.64160500487578
"cram" 1.03514388190136 0.447057930380928 1.33370044050148 -0.861209722233585
"cruising" 0.22037109049742 2.21377615808796 -0.382393141836008 0.624800585738182
"detestation" -0.181018339294922 0.6317037589392 1.81710469049692 -1.46767650009623
"dial" 2.00305443299954 2.02169940214504 0.724790147467629 -0.0726569918499607
"dig" 0.789346724939259 1.32683969935578 1.08826675132649 -0.127197319024323
"disintegration" -0.881373616359546 1.38409244611313 1.96698863524297 -0.396225940468346
"dominate" 0.196014192939772 1.41844337834625 1.00243038848987 -0.244231658630062
"doncaster" 0.878590351955334 1.38470207998833 0.209802391043509 -1.08911332623344
"donovan" 2.09161287965139 0.718705051473171 -0.34842578023486 -1.60785165351268
"dwindling" -0.0595981692472342 1.04044742483271 1.79804994603561 -1.00496651735479
"egerton" 1.76243908819619 1.51619171321519 -0.281410677901057 -1.79404943296749
"elaborately" 0.507443677275733 0.861920828807784 1.27944364260865 -0.934645994949623
"elevated" 0.274951661188986 0.679525827942356 1.26422844843429 -1.73804468298872
"elucidate" 0.0469648319841942 0.967531942688484 1.15831618026244 -1.33344625620127
"employee" 1.72686206138793 0.659755065528106 0.829468490259298 -0.691328468048769
"expedited" 0.757254429537805 0.800649235812893 0.269971461837189 -0.774069622607132
"extortionate" 1.05772746521854 0.360893998158149 2.05934819182357 0.0337493280412923
"falcarragh" 2.09380588066122 0.500890426063745 0.897623509813813 -0.965512250476291
"familiarity" 0.444177685468982 0.987959856997527 0.862985945387251 -0.666622081514805
"fasten" 0.159461235580903 1.01255881572765 1.60520827936158 -0.693388295811018
"fits" 0.402573639422246 1.15676336350704 1.5697309261282 -0.986509275675225
"fitters" 1.4162857113734 1.54678211332647 0.206599124836837 1.35833951602818
"flattering" 0.372271565737617 1.16076882098008 1.32950074516991 -1.32347625674866
"gainsborough" 1.80940420581445 0.843248810369986 -0.0266585957870396 -2.27812040807754
"garrisoned" 0.273700896550768 2.33407427206654 0.216357252391427 0.517052127661808
"harmoniously" 0.925562207366876 0.699162759416681 0.750278034419858 0.143054909857153
"henley" 0.38990842413653 1.61943281724319 -0.0848478223904949 -1.04047261156327
