"V1" "V2" "V3" "V4"
"abdication" 0.164872400060218 -1.47206560793283 0.16590178789705 -2.21839490520012
"accentuate" 1.50976138346218 0.0435691587876618 0.230498146836223 -1.8781141634442
"accentuated" 1.49059323305742 -0.353181072067158 0.188945849778756 -1.08891669243413
"alibi" -0.148056394397434 -1.85579219163592 -1.33835569669426 -1.15928714675114
"animadversion" 1.07612699046692 -0.816350711737864 0.0199710390826484 -1.06185565905095
"animation" 1.5083886350126 -0.564159299319793 0.523746916228069 -1.22005455858911
"antwerp" 0.244804146124977 -1.11508166187105 1.39743799468874 -2.04989024021181
"ascribe" 1.29413222268518 -0.704303739952634 -0.125412606980762 -1.46663491874223
"baby" 2.02261645179179 -1.07713852616086 0.527182262545406 -0.654521030430034
"beech" 0.548380191903896 -0.690845274888758 2.50459207271959 -0.187843086904761
"belts" 0.956448700235109 -0.0218216341158403 1.74407488113315 -1.55171605545449
"berths" 1.60358884806317 -1.3645467435188 1.05974714416228 -0.383214210741562
"bridewell" 0.525688709266818 -2.45953691200186 0.776276916103881 0.545458651027003
"calne" 0.92510435647539 -2.48047906825237 -0.133824239250204 -1.00755638705333
"carved" 1.72662981278044 -0.574222552702353 0.771206818415606 0.0170952808032148
"citadel" 0.687200133946522 -1.14761313182464 1.24121825430174 -1.6955470851209
"clap" 2.21968423042366 -0.60467308902609 0.219939457890147 -1.40060032814956
"clarence" 0.343921922061989 -1.9215496636478 1.3741378592339 0.52555745151581
"cleveland" 0.270062048426381 -1.73808642609206 1.83570254595629 -0.186841659589608
"companion" 0.855149799534849 -1.48788754106287 0.427827166910283 -0.942246760288727
"compton" 0.582745847638339 -1.80216858402267 0.555717926764797 -0.438029965738187
"copyholder" 2.64533367757447 -0.172120545472244 0.259492984370315 -0.167972479028279
"crammed" 1.07005809155949 -1.54557533071886 0.963343944918074 0.0463050928281817
"crave" 0.754267217439952 -1.23327809592598 -0.346733408398605 -1.6892615112062
"cuban" -0.0470644009155736 -2.1516059191674 0.952165675740348 -2.2847650546585
"defines" 2.12496469361279 -1.22379114319067 -0.171991003077089 0.0806933657569275
"defying" 1.37498835101537 -0.877031933402685 -0.409985980546051 -1.14861561289581
"dence" 1.05594431672292 -1.47758188293987 0.0227338975159827 -0.742833787076621
"depleted" 0.0723505355609416 -0.452195198430194 2.27523469250605 -0.865001544798597
"deterring" 1.51867183567917 -0.65704736636477 -0.0342872287194555 -0.947579818301986
"deviated" 0.893898169816214 -0.939380795848479 0.057369310980749 -1.24121099704936
"distraints" 1.81848965097011 -1.3152306868706 0.968744045609913 0.882871735180095
"dugdale" 1.58522657354628 -2.3736370139044 0.0368289550406167 0.394892360451281
"extravagantly" 1.34961755768866 -0.557402136960395 1.0198255510219 -0.079790627965061
"fabrics" 1.50635136739557 -0.439777139228691 1.44814340398659 -0.316217231881437
"fireman" 0.696018482682793 -1.53950723337156 1.52024116318511 -0.187906089971234
"fitly" 0.937704575933467 -1.12578841338539 0.501313728859711 -1.17295249896457
"float" 0.691048937112464 -0.972196335935771 1.41387448915308 -0.958832138063047
"forge" 1.22645718324684 -1.60503760771076 0.932884543170116 -0.706541849709277
