"V1" "V2" "V3" "V4"
"abjuration" 3.0272066948235 -0.903131856976503 0.872231501083298 2.07940967727346
"alacrity" 1.38114532568251 -0.711611841777665 -0.821775606598508 0.835438405228238
"anglicans" 0.353553470578939 -2.69760167161104 0.436252658303612 1.07791997388592
"ardently" 1.23127078871108 -0.350272689339303 -0.509013490748946 1.1692702077291
"ash" 0.98683292575148 -0.66657203280584 -1.47645203434582 -0.0726054186053308
"associating" 1.4849677258919 -0.971573794168973 -0.269795473412901 0.174919556076725
"balls" 1.76913440934717 -0.779105015887419 -1.404596423622 0.203819010702695
"behoves" 1.08882403207923 -0.261758604453283 -0.768548130976229 0.635139007475004
"bentham" 1.91735593979056 -0.771387839482204 -0.384274623360059 0.592942771645206
"bers" 1.57134965078236 -1.42321131374784 -0.989848428028703 0.78283358926384
"bewdley" 2.27278817380848 -1.56569596533767 0.857705828652885 0.0546041281343851
"bismarck" 2.73893784577045 0.63518264226672 -1.05288498037596 0.601653632025568
"booths" 0.731130159903408 -2.32439557642576 -0.427833253451647 -1.13854526411771
"cake" 1.11053881263828 -1.53736263604368 -1.76064069006993 0.702695922401921
"cannock" 0.806055319507307 -0.699723970750122 -2.71937551571136 -0.836999216907612
"cesspayers" 1.80900877953475 -1.49029643971753 0.258915533153311 -0.547663956194819
"challenging" 1.63471504618989 0.132019698950055 -0.417521959129781 0.343137594163825
"chalmers" 2.3283395466273 -0.299404177805089 -0.864531997149229 -0.373809187578614
"citing" 1.47599317762713 -0.494088453483343 -0.450618259630883 0.336962613490095
"climax" 1.45556855530716 -0.250777188832425 -1.27291949295662 0.178014288273979
"commandant" 1.78736274306114 0.658378589770167 -1.20545399392323 -1.4322821151149
"compromising" 1.12259384932681 -0.202648672908842 -1.0188955078868 1.0037897085411
"conduced" 0.831441978909903 -0.950615010191229 -1.18975365292789 0.662121263649652
"confiscating" 0.515041896995541 -1.71615887378109 -0.60289253772026 0.970266709495339
"congregational" 0.530318025454065 -2.00364046885103 -0.374713404133672 0.360065200498181
"contemptuously" 1.34003532897318 -0.797074386902954 -0.261783241889932 0.680759857804407
"copious" 1.76923924058159 -0.073602188715834 -0.59092041407541 0.285023253071588
"crease" 0.370112819428321 -0.6115668030905 -1.37353632532302 0.219488072361977
"criticising" 1.5300813137767 -0.220138510307041 -0.147546936674883 0.262148846069765
"cruizers" 0.541344807537013 0.23124119127952 -2.13544356685954 -0.490203619694667
"defrauded" 1.28508814819622 -0.618203970312161 -0.86630481585846 0.0392177592687323
"densely" 0.224006099159058 -2.49590173508481 -1.32924338555606 0.802140094338123
"desolate" 0.650381966082114 -1.20415878690797 -1.22486762258119 0.695875530124433
"detective" 1.10905094664205 0.349220819666622 -1.22129231260844 -1.58013711430137
"discern" 1.35428397094765 -0.379533555811403 -0.961769573571852 1.0729237637624
"disposes" 1.57551533067802 -0.700327098088659 -0.56821667552809 0.54163474031693
"distrusted" 1.17621333683083 -1.05022805841224 -0.272471877053814 0.838880340045226
"dose" 1.41387671305743 -0.570354621756564 -1.40744328913827 -0.284308196761143
"dowse" 2.66837968042392 -1.13778437668911 0.197335913019717 -0.287292217901453
"eider" 1.3448481558234 0.357759922105706 -1.85267144215069 1.08688763140662
"evasions" 1.00976081458387 -0.723877202401623 -0.930590762870159 0.277463414604847
"executors" 1.29509933051983 -1.07157565093597 -0.509832417702701 -1.29018149667268
"floors" 0.937659076019056 -0.9757038675987 -1.39169735461796 -0.403311195368642
"général" 2.32054094316141 0.80862017482159 -2.00779815002072 -0.228484450810817
"hayes" 2.17698084536571 -0.206638019533145 -0.356240210208871 -0.373815654232392
"healthful" 0.381112213304321 -1.55359539978509 -1.25847299341744 0.228402911747116
"heated" 1.3991605563877 -0.813859188910611 -1.2156942295975 0.644769704469887
"helm" 1.31199021800016 0.265836063245866 -1.82365579673834 0.243356666892555
"hovel" 0.981301498653468 -2.3490018686837 -0.580291264757898 0.132501592055532
"inexcusable" 1.31659000765772 -0.78974570979193 -0.785696828454015 0.0694319709645513
"infanticide" 1.45814170172424 -1.087800711752 -0.326852539840322 -0.0910648379361961
"inscription" 1.27092147691749 0.445246197953901 -1.91408477103781 0.822365369933333
"insight" 0.876046844168585 -0.560928492087298 -0.948783694788923 0.591628668946555
"insolvents" 1.15944222074595 -1.9135755437696 0.317562835222975 -1.44524089603551
"isles" 0.48646162602416 0.0846047893173812 -1.93461646288095 1.34468312351547
"kane" 1.68105045690773 -0.817337244641171 0.226627585501197 -1.00621065826844
"kirwee" 0.80083082020232 -0.518390676874136 -1.89976823629451 -1.47889947453295
"lawlessness" 1.20174450106923 -0.424274008234379 -0.553503472497235 1.4066856310833
"lenders" -0.0201686633888638 -1.88424198942373 -0.8588878416072 -0.710444947977311
"lifford" 2.05114051172087 -0.0875499598855394 -0.00554666742435546 0.596235680621419
"looms" 0.213367304996379 -0.956910893835369 -1.86622183355229 -0.324954686313259
"lyon" 2.50754810978397 -0.208587338884941 -0.197016830555778 -0.668536647954805
"mandate" 2.04964104908756 -0.808912322398694 -0.185720946887501 -1.20171209045197
"measuring" 0.389586131827055 -1.09183937522431 -1.63528707025329 -0.0843412758674612
"meddled" 1.14563499547925 -0.594174345794249 -0.947887381330746 0.60526126507693
"monarchical" 0.851519085166057 -1.2025999259408 -0.65648342920582 2.03753510537146
"moribund" 1.8669339030672 -0.297278682007608 0.0947756990596785 1.43929758087446
"neutralization" 1.02376358153941 0.12672325267329 -2.29906625162 1.62411169632973
"o'conor" 2.80025105352382 -1.33469234357365 -0.304834448891383 0.640150862288756
"oblivion" 1.5946524677802 -0.779028421713708 -0.582372721545259 0.648635073481407
"obstinately" 1.62300640679408 -0.643540954684258 -0.744813497242871 0.0919660349309825
"ore" 0.685307811230021 -1.06747098488026 -1.66204513467584 -0.0336244084860347
"outskirts" 0.00524513720734023 -2.05430310446599 -0.983562854028315 0.264717359988413
"paradox" 1.18775555697238 -0.474541008943629 -0.679934943966291 1.05545640004296
"parker" 2.3792879921575 0.446701246019639 -0.538911702363343 -0.43431094070884
"peremptorily" 1.60636264747095 -0.339924911060273 -0.342473322816327 -0.0854129703916028
"pouring" 0.856150586497271 -0.9107499881562 -1.28600231997633 0.289292782899629
"presidents" 1.82855705119854 -0.675476240729962 -0.0481658143760059 -0.735985491425818
"prized" 1.04611415998564 -0.790530093271863 -0.66500485633044 0.922929250845007
"promulgation" 1.86237546730556 -0.301638019237592 -0.300852405865047 -0.30037048916447
"propound" 1.53871757164038 -0.335161324071555 -0.680449521954337 1.09802832601516
"puisne" 2.33967515144389 0.0879892727009776 1.02221083848462 -2.00270489597489
"raid" 0.954663174166973 -0.317292592834921 -1.37670519467304 0.718640536860944
"ratifications" 1.43596963279796 -0.954735456287755 -2.77947855338892 -0.21763805758297
"rechberg" 2.78404242118367 1.8542204368315 -0.867924838618884 0.470574849548889
"revelation" 1.40166876632408 -0.812419781014482 -0.827482417868332 0.868298408254555
"ritualism" 1.65794643447787 -0.528880217986609 -0.530035283899031 0.681940665526028
"romans" 1.04587868014707 -0.802932616539116 -0.960390573012549 1.18672247077248
"sank" 0.720695042088147 -1.1884058020432 -1.3750648879778 0.291388910756142
"servile" 1.47619428162279 0.32308650951742 -0.933376715211738 0.60092542163616
"silenced" 1.45409652989053 -0.448440450133129 -1.08375842555482 0.330306939215905
"sing" 1.28976704272717 -1.15273243908516 -0.905990567870717 0.961450157722574
"skibbereen" 0.188422909711139 -1.93738864197693 -0.724734222093271 0.255515561432368
"socially" 1.18897964273411 -1.69309006160147 -1.09351485439249 1.49635993429941
"spirituous" -0.413780499990681 -2.13687342187963 -1.92851551130809 0.167607733371371
"stained" 1.30762344890041 -1.18754670226172 -1.12391594203159 0.930012550561628
"swedish" 1.64683025419153 0.872655028810607 -1.3305066658463 0.312997363306665
