"V1" "V2" "V3" "V4"
"acland" 0.821713112311571 -1.00182471860322 -0.407628418757891 -1.16646876075775
"adams" 1.17363527683943 -2.64291972496876 -0.249380595578177 -0.72006992713873
"aids" 0.244141860755656 -0.343190542987623 -0.173179432597809 -1.61003135153204
"ancestor" 1.34844813457691 -1.15822593745754 -0.516757032378184 -1.01025776443836
"annuitants" -0.856896078404374 -0.436302576256392 0.677879310906639 -1.85072534231054
"beresford" 0.757950039206234 -2.6819061588767 -0.359772306135324 -0.507277493868328
"betwixt" 1.04705526189526 -0.888103576315873 -0.448987995744637 -1.42690459151658
"boilers" -1.10062290109069 -0.764282598857408 -1.24945854188737 -1.99601765140279
"bolster" 0.571403626831284 -0.134186384644501 -0.0503110485003661 -1.61340801796521
"bonding" -0.554473466782164 -0.0709625870122738 -1.3867193789098 -1.58175306550569
"bugbear" 0.787245704429371 -0.0773696674664562 -0.710558422683923 -1.50941704314016
"burgh" 0.126073649870928 -1.47082535504184 -0.501671207332312 -1.34319316335614
"burnings" 1.0550773673341 0.0570753503723214 -0.142365006010444 -1.90652845525221
"calumniated" 1.08938189962876 -0.694651495493004 5.06677879423406e-05 -1.36784605047962
"cards" 0.35724982330705 -0.729235930739937 -0.252814640606137 -1.81417957944924
"cayley" -0.0540321431372561 -0.602436881810883 -1.27665804327585 -0.954840760773641
"challenging" 1.27206966728748 -1.56819391818606 1.54094268288586 -0.910715215620278
"chili" -0.109014250701211 0.0315408683155942 -2.37350409842536 -1.71068272721443
"churchyards" -0.465528658604262 -0.988811260563591 0.974166089009306 -2.06106181685636
"cleansing" -1.70607006954701 -1.7516298051178 0.208819712737432 -1.58597803982609
"companion" 1.33832306334259 -1.52542426294966 0.0327902405992813 -1.07165648368841
"cottiers" -0.637776774197799 0.127553769208648 -0.0103445755867725 -2.10214122345947
"cresswell" 1.02304761234639 -1.86760841143709 0.157427583475045 -0.153629489455791
"criminatory" 1.32354157192552 -1.41001333625138 -0.731002518532904 -0.192405537888188
"cures" -0.51091854646789 -0.927187691883537 0.0411504998032998 -1.80248041053801
"dale" -0.380078082260857 -2.06490062020036 -0.643463164118058 -0.453370517180752
"dec" 0.0767890584804882 -1.46637177702656 -0.743807243378199 -0.845582054285048
"demolished" 0.766340501951601 -0.693763803526651 -0.493767901978534 -1.09383168393716
"deodands" 0.0443988192910764 -1.22197020453792 0.255015364083696 -1.31914238695434
"dependents" 0.144633003362069 -0.773506646630453 0.116521197590248 -1.71054243992162
"despicable" 1.54897181149512 -0.0156661879779824 -0.0576940192717792 -2.10637887676238
"dispersion" -0.0114157011943223 -0.619196650414097 -0.613862169518057 -1.76310028118444
"downright" 1.01032554687037 -0.629121105450271 0.00818864496813939 -1.73905948223255
"dupes" 0.461731433654438 -0.0844203371142632 -0.0275519114816328 -2.14986990017332
"durst" 0.445007539827501 -0.502640272173467 -0.151000802695285 -1.21061726514534
"ebb" -0.771980443760418 0.280295788820454 -0.905212497418039 -2.31089505788805
"entreaties" 1.596148083124 -0.681795578679656 -0.0536521036179636 -1.50703307237063
"excludes" 0.254723519684985 -0.641928823326292 0.208688298634442 -1.84010927333449
"exhausting" 0.160412605949564 0.132026658286563 -0.192799415047745 -1.94852839843671
"expounded" 1.11132361899702 -1.16393032702181 -0.298514866415075 -0.768638982171042
"factitious" 0.540808898990272 0.593219904767741 -0.273380927092039 -2.03999942404845
"fairbanks" 0.313096417248765 -1.81723679625266 -0.550339072572139 -0.540120430972466
"ferocious" 1.4481915383221 -0.689658374872499 -0.238348732467768 -1.72541314283143
"fervour" 2.04943402371591 -0.0419078110775141 0.0702290177881437 -1.55363638015251
"fitzhardinge" -0.00561909804356876 -2.63009966566402 0.00874989951950404 -0.999585048581225
"forgeries" 0.713017768798228 -1.65239843244357 0.336660437134094 -1.30428903334324
"franks" 0.551969820230986 -1.9005623427649 -0.367452668455262 -1.27053607844535
"godless" 0.114105762135706 0.249352145709713 1.12984274638693 -1.8029422571031
"halt" 0.724959826024069 -0.776234733170511 -0.537604222144996 -1.47043129762928
"hebrew" 1.63449544415229 -1.1102962893896 0.439508582223291 -1.55787543516796
