"V1" "V2" "V3" "V4"
"aldermen" -1.68047852485211 1.49116215845657 -0.684900871379015 -1.90633603766479
"approving" -0.85206929439443 0.644941435383277 0.0171104414872308 1.27376106603063
"ayres" -2.00686311213213 1.82730832628124 1.9253840259627 -0.281585824952845
"band" -0.861444104954924 1.30601933194115 0.495040328964202 0.679210333859124
"behaviour" -0.569446835314431 1.53462782394771 -0.275340252440378 0.889448079581716
"bonus" 0.558600144100375 1.96915562625798 0.410469797339768 0.138051490092851
"borrower" 0.287071585923661 2.18292873660118 0.489074608331004 0.822344658761144
"breasts" -0.895017376485762 1.67712869627349 0.393613443086609 1.60065508076601
"buenos" -1.9983999366619 1.88249714451671 1.83756375507667 -0.384452384080285
"catch" -1.19981672200459 1.35386938393255 0.458294931771056 0.513187753283555
"coffers" 1.71105674700491 1.5836321999621 0.802018731194266 0.953905334048569
"coincide" -0.46265773594602 0.895146194623659 0.292384557942693 1.15870014117972
"combine" -0.692453429729343 1.07668681350789 0.70697378358101 0.0990989284187423
"conciliating" -1.373568943037 -0.119408029917944 1.28568887261317 0.934833666164638
"concord" -1.22329062875318 -0.217888339270499 2.62544416023603 -0.0680292571397681
"constitutions" -1.15761457186796 0.961026713867123 1.02904109535114 0.304436136938183
"consume" 0.318690241430281 1.36963799101712 1.46867277562732 0.298174827998891
"dec" -0.137719711783095 2.29591084576417 0.482885882427765 -0.777099696731979
"derangement" 0.344045880936564 0.998696744317137 0.894179423289131 1.21151926542632
"deserves" -0.711995102285794 0.583260200913804 0.0605733654006989 1.30783635002714
"devolve" -1.07045746181196 0.850399660433158 0.283475238667098 0.635926094109204
"devotion" -1.4856852654497 0.284514235982987 0.82715444713212 0.492195010658974
"diffused" -0.791819660596286 0.605901326727889 2.07030016515528 0.524290984675383
"dorsetshire" -0.0442750833964684 0.976957547992075 0.515364338846227 1.19982239989894
"eastern" -1.15923021477999 1.17153894503765 1.64841271074298 -0.714568950462344
"enjoined" -1.83011257034775 1.02824728943897 -0.0577041963816176 0.179200019366399
"failing" -0.293639672235329 1.55211791420055 0.62690423859036 0.871783205674517
"fanciful" -0.440070722031675 0.864720777656058 0.691623201604317 1.57984101252715
"fostered" -1.12857822046536 0.507874174715062 2.14911516873723 0.779678585065428
"hate" -2.20950571854864 0.307693754534063 0.788572544097906 1.05979474345965
"informers" -0.884482416104075 1.9532456872136 0.601938882564889 0.315047276141402
"inspector" -0.214568275847817 2.27937294625355 -0.474070457742165 -0.712478842361434
"insuperable" -0.381910694440973 0.65519500432364 0.468983777495585 1.21973818767133
"joke" -0.589253772798295 1.87027254058562 -0.253292111407102 1.31851208967985
"killing" -0.0732870926578559 1.59476623979273 0.888818652428604 0.217407968295265
"literary" -0.721386793147126 0.86773968528614 1.54061369654486 -0.0850323982834838
"master's" -0.0936514958212573 1.8616957689078 -1.51589903927789 0.0587613531087492
"melville" -1.00714983707588 1.61801841556962 -0.408339671023621 -0.0894992090747859
"memorandum" -1.51677081537548 1.29111258324693 -0.436178973975467 0.0585959508358723
"murders" -0.355750237875575 1.51351800669653 0.368668487608694 1.24821982697572
"parson" -1.52149624577633 1.21328218281211 0.827928198642704 -0.994871847771467
"partner" -0.159347581008425 1.67852378489111 0.431114616458865 0.118357635211258
"pauperism" 0.490248387903477 1.16567303664284 1.48003365856768 0.21806913280551
"perpetuity" -0.0618319693088703 1.73709677288537 0.220751708126158 -0.0877303333331053
"preached" -1.82403284821764 0.927246489444683 0.737909356818309 0.0918320595171068
"preferring" -0.582756092127487 1.08993662353728 -0.415934269550525 0.563779215636685
"prima" 0.0841328372827031 1.64496489173813 -0.156964663238485 1.43754569958698
"ratified" -2.19220498617549 0.207130120688611 -0.0588979898208674 -0.280775922545364
"recognise" -1.22022549910376 0.466941307035212 0.18969736091358 0.339616244355333
"relaxed" -0.829931046592536 0.803704885839849 1.17890362795511 1.12828284463428
"robinson" -0.987172794943492 1.06910413804196 0.183759594722662 0.669961031084212
"safer" -0.782826179472445 0.778148800437093 0.601879554185189 1.11613606929916
"se" -0.951326454532817 1.39850254129441 -0.192355990462168 0.407064110770861
"sin" -1.0654729466011 1.37450361803572 0.0196064968437027 0.564136042853683
"spirited" -1.0917549538147 0.174966358057837 0.780418480885453 0.500948226082973
"start" -0.52613906706903 1.24425779714318 0.789177903925168 0.78828568882435
"tenderness" -1.55133151310081 0.80089979948145 -0.108416546442368 0.788784897363748
"troubling" -0.0877170992224205 1.13718518592148 -0.402737968238116 1.52978569598744
"widow" -1.28630067121666 1.52118720933365 0.315933735835349 -0.415479338761955
"accidents" -0.56391977614247 1.46332064977931 0.271719682381004 1.08626121288237
"acuteness" -0.642202673677438 0.857910873530824 0.0967470411478537 1.52465871374049
"advertisements" 0.272816463994499 2.21118184716486 -0.560393523431936 0.491160328749314
"archbishops" -1.98049218208874 0.356835327637041 0.819471562752663 -1.73528247748957
"attentively" -0.315394661432804 0.839307221969935 -0.244871565013385 1.34864156784448
"barona" -0.236995668654943 2.37891129854632 -0.502641371124445 -1.20065618461016
"battles" -1.42611319756558 1.38634476601393 1.49336924069315 -0.0620938657713066
"behoved" -0.52136053031685 0.637890117335033 0.408283524376023 0.633166206618924
"brazils" -0.637487070411234 1.16212786806473 1.60961709635095 -1.38835204763157
"buonaparté" -1.43933784662415 1.15744459626444 1.03454307550538 0.303216208743331
"charities" -0.356808274534608 1.31670433766644 0.516548872301991 -0.134042819883282
"colombia" -1.86265541354854 1.37964340340815 1.61190148868923 -0.048368560223843
"confiscated" -0.566137292709032 1.20569897879441 1.08622674720761 -0.802396127479898
"contemptible" -0.931218181831071 1.11862744311091 0.514573027036905 1.1494828632988
"countenanced" -1.18042879516223 0.760616922085956 0.523309745216311 1.03017275833503
