"V1" "V2" "V3" "V4"
"abstracted" 1.85897407257912 0.218060314884959 0.349513601648809 0.0580029096127621
"accuser" 0.936815107655018 -1.54549884988974 0.407247489019678 -0.693692209041382
"acrimonious" 0.00792686402156918 -3.05890203558695 0.509186433299783 0.643654906592053
"adjusting" 1.70219387440548 -0.235683943139474 0.382848144050594 0.374053189575562
"adrift" 1.03282505395723 -0.348560884346012 1.26625426201807 -0.428590562742918
"advent" 0.970024679716824 -1.32281284509611 0.819567705733206 -0.187802347404659
"akin" 1.25183859055481 -1.09881747869746 0.516422356690535 0.838547514356041
"apothecaries" 2.38690553555235 0.359633071091077 -0.2747451962466 -0.744835001656825
"appellation" 1.08934770301341 -1.43946161156869 0.049036660647805 -0.138068735033252
"bales" 1.78899112017214 0.333885210908428 2.15421102434301 -1.19733482770683
"barrels" 1.84331700862896 -0.705637502763534 1.07064217700428 -1.04976625057341
"brady" 1.03005660623888 -1.45578947804609 0.018608794869317 -0.649983112820667
"brompton" 1.91554125806698 -0.226404169004547 0.906826299233841 -0.938401426661154
"cardinals" 1.63675291207307 -1.37978240230261 -0.319007625536747 1.24955150782155
"caucasus" 0.540586396052046 -1.02273540266853 2.10574035925458 -0.0467593552824831
"chamberlain" 1.66936043088275 -1.40548297842609 -0.482520321040229 -1.86103056578092
"characterize" 1.03530258210385 -1.73747247313447 0.624099753313463 0.141042875450413
"citing" 1.00669794391857 -1.58287606410058 0.21395693752185 -0.209545266605657
"completeness" 1.29109579798901 -1.04264630124927 0.739130265785984 0.160960167090607
"conciliated" 1.11227609210286 -1.39785650603759 0.304898444621406 1.13435659757854
"congratulations" 0.589416652527537 -1.70299588159553 0.730819829335533 -0.154618581295736
"copyholds" 2.64735727632519 -0.097641689867462 -0.0819797594241158 1.00159333526119
"dartmoor" 2.62949966524953 0.407193287272309 0.667514663847867 -1.08172560311857
"defalcation" 1.50740136362954 0.076025033668958 0.629804786396269 -0.974007055906345
"derision" 1.13507740108761 -1.66099312783229 0.520616914335058 0.489560253695109
"detestation" 0.987619755928999 -1.96101635919088 0.483090539035553 1.541078359549
"dilated" 0.921099605400765 -0.982404854737554 0.383763316151615 0.0936700996190518
"effete" 1.56134375554232 -0.546074480086084 0.88117022382264 0.349271085900359
"elasticity" 0.373283717664941 -0.669730846332941 1.80641214273233 0.762104699920642
"encountering" 0.798863520515044 -1.48765633523852 1.39987052015352 0.703703458377429
"exonerated" 0.923277192449671 -1.15443641417973 0.177291948293749 -0.531271748900123
"fanatical" 0.959715329346584 -1.68077038269663 1.20818673438555 1.30213037534426
"felons" 2.04216986048558 -0.328533435894196 0.461907104042135 -0.404746650594869
"flaw" 1.5570934858094 -1.38590015313412 -0.568087935082301 0.539400322794772
"grammatical" 1.04750056706392 -1.84908891398674 -0.26983174921448 -0.291606261322476
"heap" 1.5425602217467 -1.11839673010767 0.619872547057219 -0.484595933110343
"heated" 1.17624230104475 -1.40531779929744 1.4016390186827 -0.0110568185121815
"hincks" 0.415909162410166 -2.35761214444739 0.682963167889226 -1.77700841628117
"inclinations" 0.516306949296974 -1.36171210056388 0.371368365542537 1.26173245175527
"incorporate" 1.11819368011089 -0.591668486090636 0.278801067477418 0.0538327482137506
